StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,C2,C3_First Click,C3_Last Click,C3_Page Submit,C3_Click Count,D1_1,W2T_First Click,W2T_Last Click,W2T_Page Submit,W2T_Click Count,W2_1,W2_2,W2_3,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W2_12,W2_13,W2_14,W2_15,W2_16,W2_17,W2_18,W2_19,W2_20,W3T_First Click,W3T_Last Click,W3T_Page Submit,W3T_Click Count,W3_1,W3_2,W3_3,W3_4,W3_5,W3_6,W3_7,W3_8,W3_9,W3_10,W3_11,W3_12,W3_13,W3_14,W3_15,W3_16,W3_17,W3_18,W3_19,W3_20,W4T_First Click,W4T_Last Click,W4T_Page Submit,W4T_Click Count,W4_1,W4_2,W4_3,W4_4,W4_5,W4_6,W4_7,W4_8,W4_9,W4_10,W4_11,W4_12,W4_13,W4_14,W4_15,W4_16,W4_17,W4_18,W4_19,W4_20,W5T_First Click,W5T_Last Click,W5T_Page Submit,W5T_Click Count,W5_1,W5_2,W5_3,W5_4,W5_5,W5_6,W5_7,W5_8,W5_9,W5_10,W5_11,W5_12,W5_13,W5_14,W5_15,W5_16,W5_17,W5_18,W5_19,W5_20,W6T_First Click,W6T_Last Click,W6T_Page Submit,W6T_Click Count,W6_1,W6_2,W6_3,W6_4,W6_5,W6_6,W6_7,W6_8,W6_9,W6_10,W6_11,W6_12,W6_13,W6_14,W6_15,W6_16,W6_17,W6_18,W6_19,W6_20,P1,P2,P2_5_TEXT,P3,P4,D2,D3_1,D4_1,D5,D5_2_TEXT,D6,D6_11_TEXT,D7,D7_17_TEXT,D8,D9,D9_6_TEXT,D10,C7,MTurkCode
2/25/17 18:09,2/25/17 18:22,IP Address,72.190.194.121,100,793,TRUE,2/25/17 18:22,R_3RrYHVjqEQ7F5Wo,,,,,29.57110596,-97.92990112,anonymous,I understand and agree to proceed,,,,,1963,2.978,5.681,120.608,3,USA,good,democracy,American,bureaucracy,spending,budget,war,laws,red tape,tangle,liars,double talk,untrustworthy,rules,,,,,,2.5,100.046,120.572,5,honesty,church,god,Jesus,money,wealth,material,cars,homes,family,food,fun,drinking,sex,football,baseball,apple pie,trucks,friends,inexistent,2.103,2.103,120.547,1,loser,Clinton,liberal,liars,cheater,bad,no,change,help,persistent,,,,,,,,,,,2.453,3.14,120.532,2,Trump,Pence,great,new,change,happy,wall,Mexico,conservative,family,wholesome,immigrants,bigly,winner,jobs,labor,import,,,,2.37,3.399,120.641,2,needy,lazy,no good,help,work,entitlement,food,housing,medical,,,,,,,,,,,,6. Conservative,Republican,,3,6,Female,Texas,Missouri,English,,Protestant,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",33
2/25/17 18:14,2/25/17 18:25,IP Address,47.20.28.208,100,703,TRUE,2/25/17 18:25,R_3Mo3OjnC80M2g02,,,,,41.48849487,-73.94339752,anonymous,I understand and agree to proceed,,,,,1982,18.062,110.074,120.812,3,public,weak,limited,poor,isolated,problematic,scary,issues,conservative,Republican,billionaires,,,,,,,,,,2.379,2.379,120.669,1,hard working,independent,proud,strong,warm,patriotic,supportive,family,traditions,international,foreign,,,,,,,,,,0.964,115.662,120.748,5,independent ,freedom,progressive,strong,caring,intelligent,persistent,minority,women,abortion,choice,loving,important,necessary,nonjudgmental,government,nonprofit,,,,13.763,48.286,121.617,2,conservative,greedy,uncaring,judgmental,materialistic,private,nongovernment,finance,privatize,closed-minded,,,,,,,,,,,46.746,102.676,120.868,6,poor,impoverished,food stamps,SNAP,government ,needy,marginalized,unemployed,minority,lower class,,,,,,,,,,,1. Extremely liberal,Democrat,,7. Government should provide many more services,1. Government should see to jobs and standard of living,Female,New York,Virginia,Other (please specify),Vietnamese,Catholic,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,No,Asian,,Both parents born in another country,"Yes, I agree",21
2/25/17 18:17,2/25/17 18:30,IP Address,73.102.60.249,100,816,TRUE,2/25/17 18:30,R_SDlpJtqlYkKZqVz,,,,,40.4223938,-86.80310059,anonymous,I understand and agree to proceed,,,,,1961,4.26,4.26,121.68,1,corrupt,unfair,lobbyists,senators,congress,fake,greed,regulations,laws,justice,,,,,,,,,,,3.521,3.521,121.682,1,patriot,welcoming,flag,inclusive,together,strong,equality,justice,protests,persistence,helpful,,,,,,,,,,3.779,3.779,121.713,1,rights,liberal,helpful,caring,inclusive,good,fair,sane,people,women,gays,African Americans,Muslims,,,,,,,,4.206,4.206,121.087,1,bad,conservative,Trump,greedy,evil,uncaring,religious,intolerant,bigots,racist,misogynist,sexist,,,,,,,,,5.232,71.6,121.715,4,helpful,feed,clothe ,housing,children,mothers,low ,needed,hunger,unemployed,disabled,,,,,,,,,,1. Extremely liberal,Democrat,,7. Government should provide many more services,2,Female,Indiana,Indiana,English,,Spiritual but not religious,,Associate degree in college - Occupational/vocational program,,No,White,,One parent born in the U.S.,"Yes, I agree",69
2/25/17 18:23,2/25/17 18:35,IP Address,75.134.212.155,100,710,TRUE,2/25/17 18:35,R_ZqSwBr8JgWLz8JP,,,,,44.90620422,-85.02929688,anonymous,I understand and agree to proceed,,,,,1980,5.511,120.658,120.777,6,big,bloated,bureaucracy,poorly run,inefficient,too big,3 branches,executive,judicial,legislative,congress,senate,justices,POTUS,everywhere,commerce,agriculture,NOAA,NASA,Taxes,2.842,120.23,120.788,12,democracy,freedom,press,republic,exceptional,tolerant,capitolism,Fast-Food,Amazing,Blessed,Diverse,Noble,Leader,Powerful,Respected,Inventive,Populous,Beacon,Hopeful,Unrivaled,2.731,99.412,120.958,6,liberal,left,wrong,abortion,naive,over-educated,milking the system,non-real world,idealists,youth,professors,echo chamber,un-original,progressive,eugenics,racists,critical,biased,hands off approach,atheist,2.819,116.573,120.909,11,wealthy,entrepreneurial,business,capitolists,CEOs,Leaders,Patriotic,Pro-Life,Tax Cuts,Common Sense,no-nonsense,consensus,mainstream,majority of America outside cities,rural,Normally right,national security,military,open minded,Faith,2.496,117.371,120.898,7,assistance,Less fortunate,poor,south,have-nots,pride,humble,helpful,food,unemployed,underemployed,students,single parents,cities,rural,helping hand,diverse,all races,all ethnicities,every state,4. Moderate; middle of the road,Republican,,5,5,Male,Michigan,Michigan,English,,Protestant,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",83
2/25/17 18:28,2/25/17 18:41,IP Address,173.24.128.193,100,751,TRUE,2/25/17 18:41,R_1EZFAMJWs3BdAd5,,,,,42.05419922,-92.93049622,anonymous,I understand and agree to proceed,,,,,1929,3.192,82.349,120.698,3,USA,people's,control,regulations,power,taxes,debt,economy,elections,,,,,,,,,,,,2.669,14.757,120.607,4,morality,honesty,spirituality,helpful,sincerity,confidentiality,considerate,thoughtful,generous,forgiving,understanding,,,,,,,,,,2.821,2.821,120.704,1,liberal,minor party,uncooperative,elections,,,,,,,,,,,,,,,,,5.424,76.359,120.657,3,deceptive,fraud,uncooperative,congress,senate,president,vice president,power,conservative,party,,,,,,,,,,,3.678,3.678,120.67,1,family,society,children,helpful,fraud,Medicaid,social services,adoption,government,consideration,forgiveness,duty,honor,consideration,duty,,,,,,4. Moderate; middle of the road,Democrat,,4,4,Female,Iowa,Iowa,English,,Catholic,,High school graduate - high school diploma or equivalent (for example: GED),,No,White,,Both parents born in the U.S.,"Yes, I agree",35
2/25/17 18:30,2/25/17 18:42,IP Address,50.130.97.227,100,750,TRUE,2/25/17 18:42,R_1r86FA51xnRSJSk,,,,,32.61880493,-93.8852005,anonymous,I understand and agree to proceed,,,,,1980,6.942,76.637,120.561,3,Becoming,unnecessary ,slow,new,kings,,,,,,,,,,,,,,,,3.532,3.532,120.81,1,slow,low,down,rebounding,coming,along,soon,too,bee ,restored,,,,,,,,,,,34.056,100.74,120.558,3,lame,slave,liars ,,,,,,,,,,,,,,,,,,2.55,62.592,120.72,5,joke,FALSE,needy,politician ,,,,,,,,,,,,,,,,,9.583,9.583,120.567,1,Money,Democrats,System of enslavement,A Lie,indentured,servants,movies,going out,taking care ,life,living,doing,,,,,,,,,3. Slightly liberal,Independent,,5,4,Male,Louisiana,Texas,English,,Catholic,,Some college but no degree,,No,White,,Both parents born in the U.S.,"Yes, I agree",76
2/25/17 18:28,2/25/17 18:43,IP Address,148.74.248.222,100,893,TRUE,2/25/17 18:43,R_2E3PZF1XV1uEGP1,,,,,40.95129395,-73.87729645,anonymous,I understand and agree to proceed,,,,,1964,3.864,3.864,120.792,1,policy,commonwealth,constitution,law,policing,protecting,congress,amendment,patriotism ,serving,political,,,,,,,,,,11.494,120.365,120.808,7,divided,patriotic,shared,stretched,matter,must unite ,common ground ,,,,,,,,,,,,,,7.396,87.046,120.795,3,party,people,government,constitution,non-communist ,,,,,,,,,,,,,,,,3.473,92.105,120.756,2,party,politics,conservative,presidential,enforcement ,,,,,,,,,,,,,,,,3.349,99.597,120.964,4,good natured,wellbeing,soft hearted,helping,feeding,donating,benevolent,giving,blessing,warmth ,loving,,,,,,,,,,4. Moderate; middle of the road,No preference,,7. Government should provide many more services,1. Government should see to jobs and standard of living,Female,New York,New York,English,,Other (please specify),Christian ,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,No,Black or African American,,Both parents born in another country,"Yes, I agree",50
2/25/17 18:33,2/25/17 18:44,IP Address,72.130.131.241,100,683,TRUE,2/25/17 18:44,R_vPKbGdzoGrWQaoV,,,,,21.41160583,-158.0182953,anonymous,I understand and agree to proceed,,,,,1985,2.282,6.859,120.464,2,law,politics,president,rules,regulations,taxes,voting,help,people,judge,constitution,control,compromise,mediation,,,,,,,1.688,1.688,120.483,1,pride,nationalism,generous,family,protection,school,safety,freedom,liberty,equality,everyone,together,house,job,security,education,travel,dream,happiness,world,2.087,2.087,120.474,1,liberal ,equality,socialism,justice,taxes,everyone,social,caring,healthcare,diverse,education,fairness,,,,,,,,,4.145,4.145,120.469,1,laws,conservative,guns,control,companies,organization,family,values,pride,limited,old,religious,Midwest,,,,,,,,2.01,2.01,120.468,1,caring,poor,uneducated,jobless,helping,society,powerless,equality,,,,,,,,,,,,,3. Slightly liberal,Democrat,,4,3,Female,Hawaii,Washington,English,,Protestant,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",20
2/25/17 19:05,2/25/17 19:17,IP Address,73.35.191.121,100,750,TRUE,2/25/17 19:17,R_2c6w6QWMXcITc3v,,,,,47.66360474,-122.3804016,anonymous,I understand and agree to proceed,,,,,1985,0.489,70.82,120.784,16,capitol hill,2 party,republican,democrat,democracy,parliament,president,congress,elections,house,senators,pundits,lobbying,citizens united,corporations,,,,,,2.756,63.978,120.795,18,voting,civic duty,Americana,small town,rural,traditional,conservative,freedom,Sarah Palin,freedom,patriot,flag,July 4th,cornfields,wheat,colonialism,hypocrisy,,,,2.622,102.477,120.731,16,Elizabeth warren,Hillary Clinton,establishment,neoliberalism,Barack Obama,DNC,tom Perez,slavery,Andrew Jackson,minorities,African American,white,bill Clinton,election,,,,,,,3.241,97.7,120.722,21,conservative,libertarian,ideological,right wing,Christian,mainly white,older,rich,free market ,business oriented,discriminatory,gerrymandering,Mitch McConnell,Lindsey graham,Donald trump,maga,freedom,tea party,Paul Ryan,CPAC,8.354,102.459,120.708,20,poor,minority,inner city,immigrant,AFDC,TPEP,reservation,cash assistance,state,government,social programs,homelessness,mental health,WIC,social worker,school lunch,health care,Obamacare,,,1. Extremely liberal,Democrat,,7. Government should provide many more services,1. Government should see to jobs and standard of living,Female,Washington,Arizona,English,,Other (please specify),none,"Bachelor's degree (For example: BA, AB, BS)",,No,American Indian or Alaska Native,,Both parents born in the U.S.,"Yes, I agree",65
2/25/17 19:16,2/25/17 19:31,IP Address,108.77.41.129,100,886,TRUE,2/25/17 19:31,R_3qIM6vbRpSViXqI,,,,,34.09049988,-86.04419708,anonymous,I understand and agree to proceed,,,,,1979,3.488,119.119,120.95,16,Big,Waste,Burden,Lies,Taxes,China,Money,FALSE,Hurt,Obama,Left,Liberals,Fake,,,,,,,,2.958,116.288,120.884,19,Leader,Hope,Light,Dream,Honesty,Traditional,Conservative,Determination,Independent,Smart,Hero,Winner,Best,,,,,,,,2.428,120.677,120.883,28,Loser,Whiner,Left,Liberal,Poor,Cry baby,Sissy,Hand holder,Cause,Protest,Hate,Prejudice,,,,,,,,,4.248,115.229,120.867,13,Conservative,Honest,Dependable,Hardworking,Traditional,Religious,Christian,Second amendment,Safe,Strong,,,,,,,,,,,1.03,117.708,120.894,17,Poor,Social,Program,Food,Minority,Left,Democrat,Handout,Socialist,CNN,Needy,,,,,,,,,,6. Conservative,Independent,,3,4,Male,Georgia,Georgia,English,,Protestant,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,No,Other (please specify),American,Both parents born in the U.S.,"Yes, I agree",81
2/25/17 19:17,2/25/17 19:31,IP Address,108.123.84.217,100,817,TRUE,2/25/17 19:31,R_8eQlM9UktsX3Wtb,,,,,42.31370544,-84.0236969,anonymous,I understand and agree to proceed,,,,,1957,3.433,117.159,120.976,10,Federal,State,Local,County,Republic,Elected,,,,,,,,,,,,,,,8.103,112.935,120.855,12,Me,Diversity,Equality,Justice,Patriotism,Unity,Independent,Strong,Brave,Freedom,Helping,Social,,,,,,,,,4.407,104.079,121.188,10,Liberal,Left,Social,Justice,Fair,Universal,Diverse,Patriot,American,,,,,,,,,,,,3.818,118.206,121.112,7,Conservative,Right,Independent,Individual,Corporate,Crony,corrupt,,,,,,,,,,,,,,4.424,96.675,121.172,7,Poverty,Needy,Poor,Unskilled,Unemployed,Uneducated,Disabled,,,,,,,,,,,,,,1. Extremely liberal,Democrat,,5,3,Male,Ohio,Ohio,English,,Catholic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",99
2/25/17 19:23,2/25/17 19:35,IP Address,45.50.24.202,100,720,TRUE,2/25/17 19:35,R_10w4mKiPd5YqlBi,,,,,33.94140625,-117.9555054,anonymous,I understand and agree to proceed,,,,,1983,6.059,109.156,120.519,9,Big,Limited,Unfair,Justice,Legality,Big brother,Restrictions,,,,,,,,,,,,,,3.884,100.196,120.531,15,Freedom,Liberty,Choice,Privilege,Family,Friends,Equality,Generosity,Life,Justice,Prosperity,Goods,Money,,,,,,,,4.794,98.134,120.507,17,Life,Liberty,Compassion,Gay rights,Equality,Freedom,Social welfare,Clinton,Obama,Healthcare,Justice,Rights,Politics,Gender equality,,,,,,,1.737,105.397,120.52,9,Prestige,Upper class,Business,Conservative,Bigot,Politician,Trump,Privilege,,,,,,,,,,,,,2.759,98.17,120.544,11,Social,Poor,Equality,Help,Compassion,Penurious,Giving,Free,,,,,,,,,,,,,4. Moderate; middle of the road,Independent,,5,3,Female,California,California,English,,Protestant,,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",,No,Asian,,Both parents born in another country,"Yes, I agree",63
2/25/17 19:22,2/25/17 19:35,IP Address,172.58.175.32,100,778,TRUE,2/25/17 19:35,R_CkxSXLt1p3cwbBf,,,,,28.16140747,-81.60169983,anonymous,I understand and agree to proceed,,,,,1991,5.627,96.882,121.205,11,politics,president,democratic party,republican party,governor,senator,congress,house of representatives,trump,,,,,,,,,,,,10.388,102.232,121.186,8,all American,freedom,freedom of choice,freedom of speech,government,democracy,,,,,,,,,,,,,,,4.573,41.146,122.937,7,Clinton,democracy,liberal,left wing,pro choice,,,,,,,,,,,,,,,,0.678,106.71,121.18,10,right wing,conservative,pro life ,Trump,Bush,religious,pro gun,Regan,,,,,,,,,,,,,40.252,99.598,121.204,6,food stamps,government assistants,poor,poverty,homeless,no work,,,,,,,,,,,,,,,4. Moderate; middle of the road,Independent,,5,2,Female,Florida,Florida,English,,Catholic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",89
2/25/17 19:45,2/25/17 19:57,IP Address,98.28.188.152,100,758,TRUE,2/25/17 19:57,R_1LBTmxeJyCnhcwq,,,,,39.16589355,-84.22949982,anonymous,I understand and agree to proceed,,,,,1967,2.391,96.933,120.466,15,people,oppressive,burdensome,intrusive,taxation,steal,taxes,wars,drones,laws,crime,punishment,execution,vote,despot,cruel,controlling,killing,prison,handouts,2.375,2.375,120.478,1,strong,freedom,liberty,happiness,truth,justice,power,wars,winning,helpful,kind,power,rich,democracy,diversity,press,apples,pie,honesty,taxes,2.343,106.787,120.474,12,liberal,weak,elite,snobby,hypocrite,progressive,repressive,greedy,insincere,crook,robber,deluded,delusional,sarcastic,rude,violent,crazy,,,,2.089,2.089,120.467,1,cruel,rich,powerful,leaders,pro-life,uncaring,cruel,violent,random,intrusive,repressive,wealthy,steal,oppress,winners,president,in-charge,control,stampede,overrun,1.901,114.749,120.472,19,poor,theft,oppressive,decay,help,benefit,cost,hospital,health,limits,jobs,exploit,fraud,cheat,destroy,family,drugs,crime,hopeless,,5. Slightly conservative,Independent,,3,6,Male,Ohio,Ohio,English,,Agnostic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",67
2/25/17 20:09,2/25/17 20:21,IP Address,24.250.33.29,100,714,TRUE,2/25/17 20:21,R_tKizShD1bFbCwG5,,,,,41.48510742,-71.30750275,anonymous,I understand and agree to proceed,,,,,1990,2.426,2.426,120.676,1,restrictions,taxes,inefficient,controlling,selfish,politics,schemes,corrupt,secrets,,,,,,,,,,,,2.267,2.267,120.664,1,independence,freedom,hard-working,acceptance,diversity,ambition,opportunity,equality,ideas,democracy,,,,,,,,,,,2.336,2.336,120.728,1,left,Clinton,Gore,donkey,blue,cities,minorities,feminists,lazy,liberal,hippies,angry,close-minded,ignorant,selfish,,,,,,1.954,106.095,120.622,2,money,conservative,right,elephant,red,Trump,Bush,Reagan,GOP,middle-America,white,winners,wealthy,rich,religious,rural,South,Texas,hard-working,persistent,2.78,2.78,120.679,1,inefficient,ineffective,over-generous,money,poor,drugs,lazy,checks,,,,,,,,,,,,,6. Conservative,Republican,,3,7. Government should let each person get ahead on their own,Female,Rhode Island,New Jersey,English,,Agnostic,,"Bachelor's degree (For example: BA, AB, BS)",,No,"White,Asian",,Both parents born in the U.S.,"Yes, I agree",36
2/25/17 20:32,2/25/17 20:45,IP Address,66.214.237.191,100,759,TRUE,2/25/17 20:45,R_3nf2Az61Rzkwot3,,,,,34.16130066,-118.0895004,anonymous,I understand and agree to proceed,,,,,1972,12.012,71.785,121.003,5,Order,Needed,Useful,,,,,,,,,,,,,,,,,,15.049,82.496,120.921,6,Flawed,Deteriorating,Once great,Changing,,,,,,,,,,,,,,,,,2.88,78.097,121.041,9,Liberal,Immoral,Greedy,Two-faced,Liars,Pro slavery,Double speak,Cry babies,,,,,,,,,,,,,2.839,91.66,121.575,7,Moral,God fearing,Honest,Conservative,,,,,,,,,,,,,,,,,5.183,89.651,121.063,5,Abuse,Needs reform,Enabling,Good intentions,,,,,,,,,,,,,,,,,7. Extremely conservative,Republican,,3,6,Male,California,Washington D.C.,English,,Protestant,,Some college but no degree,,No,Black or African American,,Both parents born in the U.S.,"Yes, I agree",64
2/25/17 20:37,2/25/17 20:50,IP Address,107.137.19.113,100,785,TRUE,2/25/17 20:50,R_10uBOvAwTSuW3mB,,,,,32.70809937,-79.94380188,anonymous,I understand and agree to proceed,,,,,1980,2.524,120.001,121.075,14,Democrat,Republican,Senate,Congress,Judicial,Executive,Legislative,Disagreements,Animosity,Power,Control,Administration,President,V,,,,,,,7.796,114.565,121.133,11,Liberty,Patriotism,Freedom,Independence,Happiness,Equality,Business,Competition,Money,,,,,,,,,,,,2.1,84.623,120.985,11,Donkey,Liberal,Caring,Accepting,Equality,Protection,Environmentalists,Helpful,Modern,Open-minded,Progressive,,,,,,,,,,2.35,120.434,121.077,11,Elephant,Old-fashioned,Sexist,Religious,Judgmental,Racist,Xenophobic,Controlling,Scary,Old,,,,,,,,,,,4.79,105.36,121.081,10,Poor,Underprivileged,Unlucky,Food stamps,Unemployed,Help,Government,Support,Assistance,,,,,,,,,,,,2. Liberal,Democrat,,5,3,Female,South Carolina,Florida,English,,Agnostic,,"Bachelor's degree (For example: BA, AB, BS)",,No,White,,Both parents born in the U.S.,"Yes, I agree",76
2/25/17 20:41,2/25/17 20:54,IP Address,184.184.204.156,100,755,TRUE,2/25/17 20:54,R_1DMglpy570oCNDq,,,,,30.12030029,-91.92790222,anonymous,I understand and agree to proceed,,,,,1985,2.107,75.157,120.588,8,Necessary ,Strong ,Powerful ,Corrupt ,Expensive ,Problem ,Sluggish ,,,,,,,,,,,,,,2.362,104.716,120.594,11,Strong,Misguided ,Powerful ,Open,Undefined ,Wealth ,Children,Peace,Red,White,Blue,,,,,,,,,,1.73,115.989,120.563,12,Deceitful ,Better,Liberal ,Progressive ,Helpful ,Hopeful ,Heart,Intelligent ,Freedom ,Common sense ,Forward ,,,,,,,,,,1.862,118.806,120.615,14,Archaic ,Intolerant ,Prejudiced ,Wealthy,Christian ,Backwards ,Greed,Billionaire ,Deceptive ,IGN,,,,,,,,,,,1.807,65.018,120.569,7,Poor,Unfortunate ,Necessary ,Helpful ,Children,Important ,,,,,,,,,,,,,,,3. Slightly liberal,Democrat,,6,4,Male,Louisiana,Louisiana,English,,Protestant,,9th grade,,No,"White,Other (please specify)",Cajun,Both parents born in the U.S.,"Yes, I agree",1
2/25/17 20:46,2/25/17 21:01,IP Address,173.46.78.173,100,908,TRUE,2/25/17 21:02,R_2y896PEKzLEbSdZ,,,,,39.94689941,-105.2142029,anonymous,I understand and agree to proceed,,,,,1991,168.012,226.986,236.633,12,Policeman,Judge,Mayor,Laws,Courts,Tickets,Fines,Voting,President,Treasury,Governor,,,,,,,,,,3.244,57.801,121.03,10,Loyalty,Honesty,Faith,Courage,Ambition,Confident,Strong,,,,,,,,,,,,,,4.204,96.157,120.993,11,Voting,Laws,Civilians,Lil Scrappy Democrat Song,Politics,,,,,,,,,,,,,,,,6.607,111.841,156.08,8,Voting,Laws,Civilian,,,,,,,,,,,,,,,,,,8.444,54.364,120.999,6,Food stamps,Unemployment,Government assistance,Vouchers,WIC,,,,,,,,,,,,,,,,Haven't thought much about this,No preference,,6,5,Male,Colorado,Colorado,English,,Catholic,,Some college but no degree,,No,Black or African American,,Both parents born in the U.S.,"Yes, I agree",21
